machine_confidence	human_confidence	machine_effort	target	machine_predict	human_effort_groundtruth	human_effort_predicted_avg	turn	turns	final_predict
0.090213873	1	0	1	1	0.044987	0.04972	3	5	1
0.441698125	1	0	0	0	0.044987	0.04972	4	5	0
0.615171814	1	0	1	1	0.044987	0.04972	5	5	1
0.749496162	1	0	1	1	0.033901	0.02985	1	4	1
0.598463035	1	0	0	0	0.033901	0.02985	2	4	0
0.822290515	1	0	1	1	0.033901	0.02985	3	4	1
0.161051682	1	0	0	1	0.033901	0.02985	4	4	0
0.245106473	1	0	0	0	0.028278	0.02135	1	4	0
0.943796904	1	0	0	0	0.028278	0.02135	2	4	0
0.243816467	1	0	1	1	0.028278	0.02135	3	4	1
0.328845974	1	0	0	0	0.028278	0.02135	4	4	0
0.691222734	1	0	1	1	0.101971	0.073367	1	3	1
0.152553064	1	0	1	0	0.101971	0.073367	2	3	1
0.24741498	1	0	0	0	0.101971	0.073367	3	3	0
0.483628758	1	0	1	1	0.02485	0.0387	1	3	1
0.795191276	1	0	1	1	0.02485	0.0387	2	3	1
0.058231365	1	0	1	0	0.02485	0.0387	3	3	1
0.90876645	1	0	0	0	0.06626	0.062333	1	3	0
0.349455261	1	0	1	0	0.06626	0.062333	2	3	1
0.068803007	1	0	1	0	0.06626	0.062333	3	3	1
0.939926428	1	0	0	0	0.333333	0.19	1	3	0
0.447217664	1	0	1	1	0.333333	0.19	2	3	1
0.581424668	1	0	0	0	0.333333	0.19	3	3	0
0.947736698	1	0	0	0	0.1241	0.055367	1	3	0
0.445286937	1	0	1	1	0.1241	0.055367	2	3	1
0.522932171	1	0	0	1	0.1241	0.055367	3	3	0
0.937416169	1	0	0	0	0.096251	0.050667	1	3	0
0.463327332	1	0	1	1	0.096251	0.050667	2	3	1
0.780911375	1	0	0	0	0.096251	0.050667	3	3	0
0.738952627	1	0	1	1	0.065553	0.038367	1	3	1
0.462800401	1	0	0	0	0.065553	0.038367	2	3	0
0.417952629	1	0	1	0	0.065553	0.038367	3	3	1
0.785915025	1	0	1	1	0.169087	0.094367	1	3	1
0.230676462	1	0	1	1	0.169087	0.094367	2	3	1
0.484864756	1	0	1	1	0.169087	0.094367	3	3	1
0.972630037	1	0	0	0	0.127678	0.091333	1	3	0
0.977468011	1	0	0	0	0.127678	0.091333	2	3	0
0.353812899	1	0	1	1	0.127678	0.091333	3	3	1
0.683685796	1	0	1	1	0.066436	0.057525	1	4	1
0.087917781	1	0	0	0	0.066436	0.057525	2	4	0
0.544310182	1	0	1	1	0.066436	0.057525	3	4	1
0.322652256	1	0	0	0	0.066436	0.057525	4	4	0
0.567710703	1	0	1	1	0.089117	0.078667	1	3	1
0.110350096	1	0	1	1	0.089117	0.078667	2	3	1
0.830681569	1	0	1	1	0.089117	0.078667	3	3	1
0.637972585	1	0	1	1	0.024261	0.025175	1	4	1
0.195715411	1	0	1	1	0.024261	0.025175	2	4	1
0.343847185	1	0	1	1	0.024261	0.025175	3	4	1
0.542935473	1	0	1	1	0.024261	0.025175	4	4	1
0.735595408	1	0	1	1	0.046015	0.0341	1	5	1
0.69174233	1	0	1	1	0.046015	0.0341	2	5	1
0.701047156	1	0	0	1	0.046015	0.0341	3	5	1
0.431941895	1	0	0	0	0.046015	0.0341	4	5	0
0.508760438	1	0	0	1	0.046015	0.0341	5	5	0
0.813656314	1	0	1	1	0.062018	0.057725	1	4	1
0.238950685	1	0	0	0	0.062018	0.057725	2	4	0
0.514638575	1	0	0	0	0.062018	0.057725	3	4	0
0.379626758	1	0	0	0	0.062018	0.057725	4	4	0
0.674650058	1	0	0	0	0.016527	0.023417	1	6	0
0.38564473	1	0	1	0	0.016527	0.023417	2	6	1
0.929926209	1	0	1	0	0.016527	0.023417	3	6	0
0.261868288	1	0	1	0	0.016527	0.023417	4	6	1
0.57215243	1	0	1	0	0.016527	0.023417	5	6	1
0.806578064	1	0	0	0	0.016527	0.023417	6	6	0
0.708298162	1	0	1	0	0.120544	0.086467	1	3	0
0.765205417	1	0	1	1	0.120544	0.086467	2	3	1
0.390868062	1	0	1	1	0.120544	0.086467	3	3	1
0.30540852	1	0	1	1	0.061183	0.06852	1	5	1
0.147011579	1	0	0	0	0.061183	0.06852	2	5	0
0.570311723	1	0	1	1	0.061183	0.06852	3	5	1
0.35768381	1	0	0	1	0.061183	0.06852	4	5	0
0.320872329	1	0	1	0	0.061183	0.06852	5	5	1
0.929977941	1	0	0	0	0.052185	0.05502	1	5	0
0.231148712	1	0	1	0	0.052185	0.05502	2	5	1
0.466916707	1	0	0	0	0.052185	0.05502	3	5	0
0.825197557	1	0	0	0	0.052185	0.05502	4	5	0
0.952081632	1	0	0	0	0.052185	0.05502	5	5	0
0.762490504	1	0	1	1	0.089824	0.0679	1	3	1
0.896024045	1	0	1	1	0.089824	0.0679	2	3	1
0.33729377	1	0	1	0	0.089824	0.0679	3	3	1
0.423362468	1	0	1	1	0.019709	0.033111	1	9	1
0.261959867	1	0	1	1	0.019709	0.033111	2	9	1
0.220520126	1	0	0	0	0.019709	0.033111	3	9	0
0.350587131	1	0	0	0	0.019709	0.033111	4	9	0
0.525628707	1	0	0	0	0.019709	0.033111	5	9	0
0.099455397	1	0	0	0	0.019709	0.033111	6	9	0
0.375802749	1	0	0	0	0.019709	0.033111	7	9	0
0.318528717	1	0	0	0	0.019709	0.033111	8	9	0
0.953585518	1	0	0	0	0.019709	0.033111	9	9	0
0.946733698	1	0	0	0	0.03841	0.084367	1	3	0
0.194813489	1	0	1	0	0.03841	0.084367	2	3	1
0.77333298	1	0	0	0	0.03841	0.084367	3	3	0
0.911912753	1	0	1	1	0.094109	0.0942	1	3	1
0.139661654	1	0	1	0	0.094109	0.0942	2	3	1
0.488074293	1	0	1	0	0.094109	0.0942	3	3	0
0.566331291	1	0	1	1	0.166051	0.067125	1	4	1
0.30491024	1	0	0	0	0.166051	0.067125	2	4	0
0.773190257	1	0	0	0	0.166051	0.067125	3	4	0
0.205263757	1	0	0	0	0.166051	0.067125	4	4	0
0.498501737	1	0	0	0	0.106202	0.092825	1	4	0
0.374410455	1	0	0	0	0.106202	0.092825	2	4	0
0.521288962	1	0	1	1	0.106202	0.092825	3	4	1
0.731287637	1	0	1	1	0.106202	0.092825	4	4	1
0.070047749	1	0	1	0	0.040628	0.047433	1	6	1
0.581785055	1	0	0	0	0.040628	0.047433	2	6	0
0.406023932	1	0	0	0	0.040628	0.047433	3	6	0
0.596675057	1	0	0	0	0.040628	0.047433	4	6	0
0.492283508	1	0	0	0	0.040628	0.047433	5	6	0
0.895014298	1	0	0	0	0.040628	0.047433	6	6	0
0.476000138	1	0	0	0	0.006534	0.021867	1	6	0
0.916229572	1	0	0	0	0.006534	0.021867	2	6	0
0.686040041	1	0	1	1	0.006534	0.021867	3	6	1
0.835902396	1	0	0	0	0.006534	0.021867	4	6	0
0.901172821	1	0	0	0	0.006534	0.021867	5	6	0
0.575946305	1	0	0	0	0.006534	0.021867	6	6	0
0.670738942	1	0	0	0	0.022783	0.022367	1	6	0
0.884113904	1	0	0	0	0.022783	0.022367	2	6	0
0.269143948	1	0	1	1	0.022783	0.022367	3	6	1
0.677683389	1	0	1	1	0.022783	0.022367	4	6	1
0.344356684	1	0	1	1	0.022783	0.022367	5	6	1
0.109269376	1	0	0	1	0.022783	0.022367	6	6	0
0.904155621	1	0	1	1	0.025557	0.0313	1	3	1
0.136989077	1	0	0	0	0.025557	0.0313	2	3	0
0.59343467	1	0	1	1	0.025557	0.0313	3	3	1
0.449903874	1	0	1	1	0.305484	0.130433	1	3	1
0.162902285	1	0	0	0	0.305484	0.130433	2	3	0
0.126007466	1	0	1	0	0.305484	0.130433	3	3	1
0.681097887	1	0	1	1	0.037704	0.0312	1	3	1
0.210349656	1	0	0	0	0.037704	0.0312	2	3	0
0.298283675	1	0	1	1	0.037704	0.0312	3	3	1
0.880292962	1	0	0	0	0.140531	0.028	1	3	0
0.740026656	1	0	1	1	0.140531	0.028	2	3	1
0.377280947	1	0	0	0	0.140531	0.028	3	3	0
0.776828348	1	0	1	1	0.032696	0.026975	1	4	1
0.731946301	1	0	1	1	0.032696	0.026975	2	4	1
0.469361202	1	0	1	1	0.032696	0.026975	3	4	1
0.82263347	1	0	1	1	0.032696	0.026975	4	4	1
0.927512385	1	0	1	1	0.06724	0.055775	1	4	1
0.927396294	1	0	1	1	0.06724	0.055775	2	4	1
0.703388468	1	0	1	1	0.06724	0.055775	3	4	1
0.422679753	1	0	1	1	0.06724	0.055775	4	4	1
0.533214387	1	0	1	1	0.047708	0.026433	1	3	1
0.674420944	1	0	1	1	0.047708	0.026433	2	3	1
0.64134675	1	0	1	1	0.047708	0.026433	3	3	1
0.256329681	1	0	0	0	0.033162	0.04452	1	5	0
0.832833537	1	0	0	0	0.033162	0.04452	2	5	0
0.153360243	1	0	1	1	0.033162	0.04452	3	5	1
0.629550246	1	0	1	1	0.033162	0.04452	4	5	1
0.843107063	1	0	0	0	0.033162	0.04452	5	5	0
0.130294567	1	0	0	0	0.119457	0.11275	1	4	0
0.447751778	1	0	1	1	0.119457	0.11275	2	4	1
0.75905791	1	0	0	0	0.119457	0.11275	3	4	0
0.546033214	1	0	0	1	0.119457	0.11275	4	4	1
0.787011674	1	0	1	1	0.051976	0.0414	1	4	1
0.340340009	1	0	1	1	0.051976	0.0414	2	4	1
0.306622767	1	0	1	0	0.051976	0.0414	3	4	1
0.236714575	1	0	1	0	0.051976	0.0414	4	4	1
0.877451096	1	0	1	1	0.008685	0.016743	1	7	1
0.83415199	1	0	1	1	0.008685	0.016743	2	7	1
0.750990105	1	0	1	1	0.008685	0.016743	3	7	1
0.825875314	1	0	1	1	0.008685	0.016743	4	7	1
0.653571271	1	0	1	1	0.008685	0.016743	5	7	1
0.698485855	1	0	1	1	0.008685	0.016743	6	7	1
0.558946865	1	0	1	1	0.008685	0.016743	7	7	1
0.646138717	1	0	1	1	0.00952	0.034138	1	8	1
0.638986882	1	0	1	1	0.00952	0.034138	2	8	1
0.269599824	1	0	1	1	0.00952	0.034138	3	8	1
0.551045349	1	0	1	0	0.00952	0.034138	4	8	1
0.611374821	1	0	1	1	0.00952	0.034138	5	8	1
0.527016988	1	0	0	0	0.00952	0.034138	6	8	0
0.786768145	1	0	1	0	0.00952	0.034138	7	8	0
0.66988774	1	0	1	1	0.00952	0.034138	8	8	1
0.877515045	1	0	0	0	0.010636	0.034367	1	6	0
0.446579141	1	0	0	0	0.010636	0.034367	2	6	0
0.783668819	1	0	0	0	0.010636	0.034367	3	6	0
0.844078343	1	0	0	0	0.010636	0.034367	4	6	0
0.15433719	1	0	0	1	0.010636	0.034367	5	6	0
0.132756486	1	0	1	0	0.010636	0.034367	6	6	1
0.604859004	1	0	0	0	0.019205	0.028917	1	6	0
0.824169586	1	0	0	0	0.019205	0.028917	2	6	0
0.182389043	1	0	1	0	0.019205	0.028917	3	6	1
0.304968848	1	0	0	0	0.019205	0.028917	4	6	0
0.495831604	1	0	0	0	0.019205	0.028917	5	6	0
0.419549935	1	0	0	0	0.019205	0.028917	6	6	0
0.687378532	1	0	0	1	0.027506	0.03068	1	5	0
0.576137106	1	0	1	0	0.027506	0.03068	2	5	1
0.753145856	1	0	1	1	0.027506	0.03068	3	5	1
0.218568247	1	0	0	1	0.027506	0.03068	4	5	0
0.462743557	1	0	1	1	0.027506	0.03068	5	5	1
0.931102449	1	0	1	1	0.048415	0.0231	1	3	1
0.685395971	1	0	0	1	0.048415	0.0231	2	3	0
0.820543636	1	0	1	1	0.048415	0.0231	3	3	1
0.70691581	1	0	1	1	0.018123	0.032986	1	7	1
0.556999269	1	0	0	0	0.018123	0.032986	2	7	0
0.589737971	1	0	1	1	0.018123	0.032986	3	7	1
0.589034246	1	0	1	0	0.018123	0.032986	4	7	1
0.622077258	1	0	1	0	0.018123	0.032986	5	7	1
0.69974363	1	0	1	1	0.018123	0.032986	6	7	1
0.498795848	1	0	1	1	0.018123	0.032986	7	7	1
0.754167719	1	0	1	1	0.005141	0.020643	1	7	1
0.335752031	1	0	1	1	0.005141	0.020643	2	7	1
0.579318988	1	0	0	0	0.005141	0.020643	3	7	0
0.557125404	1	0	0	0	0.005141	0.020643	4	7	0
0.887664915	1	0	0	0	0.005141	0.020643	5	7	0
0.741214961	1	0	0	0	0.005141	0.020643	6	7	0
0.848949877	1	0	0	0	0.005141	0.020643	7	7	0
0.879516239	1	0	0	0	0.038319	0.078375	1	4	0
0.625378425	1	0	1	1	0.038319	0.078375	2	4	1
0.356573461	1	0	1	0	0.038319	0.078375	3	4	1
0.662577411	1	0	1	1	0.038319	0.078375	4	4	1
0.949057425	1	0	0	0	0.020994	0.028283	1	6	0
0.958043782	1	0	0	0	0.020994	0.028283	2	6	0
0.967996078	1	0	0	0	0.020994	0.028283	3	6	0
0.95350521	1	0	0	0	0.020994	0.028283	4	6	0
0.507054071	1	0	1	1	0.020994	0.028283	5	6	1
0.745868985	1	0	0	0	0.020994	0.028283	6	6	0
0.437237304	1	0	0	0	0.016195	0.03428	1	5	0
0.141277377	1	0	1	0	0.016195	0.03428	2	5	1
0.351128018	1	0	1	0	0.016195	0.03428	3	5	1
0.836939185	1	0	0	0	0.016195	0.03428	4	5	0
0.83312039	1	0	1	0	0.016195	0.03428	5	5	0
0.675829213	1	0	1	1	0.015764	0.019629	1	7	1
0.549889556	1	0	0	0	0.015764	0.019629	2	7	0
0.451474367	1	0	0	0	0.015764	0.019629	3	7	0
0.223644858	1	0	0	0	0.015764	0.019629	4	7	0
0.677765767	1	0	0	0	0.015764	0.019629	5	7	0
0.645679851	1	0	0	0	0.015764	0.019629	6	7	0
0.721433668	1	0	0	0	0.015764	0.019629	7	7	0
0.158167837	1	0	0	0	0.021539	0.017129	1	7	0
0.16429482	1	0	1	0	0.021539	0.017129	2	7	1
0.262151986	1	0	0	0	0.021539	0.017129	3	7	0
0.731231074	1	0	1	0	0.021539	0.017129	4	7	1
0.282257126	1	0	0	0	0.021539	0.017129	5	7	0
0.210644356	1	0	1	0	0.021539	0.017129	6	7	1
0.321866281	1	0	0	0	0.021539	0.017129	7	7	0
0.525686318	1	0	0	1	0.045549	0.030525	1	4	0
0.403661585	1	0	1	1	0.045549	0.030525	2	4	1
0.218502523	1	0	0	1	0.045549	0.030525	3	4	0
0.332919187	1	0	0	0	0.045549	0.030525	4	4	0
0.298897201	1	0	1	1	0.016553	0.024314	1	7	1
0.415337628	1	0	1	1	0.016553	0.024314	2	7	1
0.148435735	1	0	0	1	0.016553	0.024314	3	7	0
0.347389223	1	0	1	0	0.016553	0.024314	4	7	1
0.592122964	1	0	1	1	0.016553	0.024314	5	7	1
0.121671899	1	0	0	1	0.016553	0.024314	6	7	0
0.470298616	1	0	1	1	0.016553	0.024314	7	7	1
0.465190327	1	0	0	1	0.029483	0.041825	1	4	0
0.134056884	1	0	0	1	0.029483	0.041825	2	4	0
0.217950339	1	0	1	0	0.029483	0.041825	3	4	1
0.815414234	1	0	0	0	0.029483	0.041825	4	4	0
0.878369801	1	0	1	1	0.042695	0.056333	1	3	1
0.870345267	1	0	1	1	0.042695	0.056333	2	3	1
0.670235449	1	0	1	1	0.042695	0.056333	3	3	1
0.687833386	1	0	0	0	0.021851	0.032975	1	4	0
0.628889563	1	0	1	1	0.021851	0.032975	2	4	1
0.782739098	1	0	0	0	0.021851	0.032975	3	4	0
0.929953404	1	0	0	0	0.021851	0.032975	4	4	0
0.640882567	1	0	1	1	0.221937	0.1288	1	3	1
0.899690737	1	0	1	1	0.221937	0.1288	2	3	1
0.897949686	1	0	1	1	0.221937	0.1288	3	3	1
0.602224271	1	0	1	0	0.013596	0.033556	1	9	1
0.374250811	1	0	1	0	0.013596	0.033556	2	9	1
0.256827449	1	0	1	0	0.013596	0.033556	3	9	1
0.215238953	1	0	1	0	0.013596	0.033556	4	9	1
0.124755968	1	0	1	0	0.013596	0.033556	5	9	1
0.350503527	1	0	1	1	0.013596	0.033556	6	9	1
0.390407713	1	0	1	1	0.013596	0.033556	7	9	1
0.192292328	1	0	1	0	0.013596	0.033556	8	9	1
0.694384859	1	0	1	1	0.013596	0.033556	9	9	1
0.580967488	1	0	1	1	0.027249	0.02418	1	5	1
0.411043148	1	0	0	0	0.027249	0.02418	2	5	0
0.406712092	1	0	0	0	0.027249	0.02418	3	5	0
0.495321031	1	0	1	1	0.027249	0.02418	4	5	1
0.536650252	1	0	0	0	0.027249	0.02418	5	5	0
0.28417244	1	0	0	1	0.057198	0.06895	1	4	0
0.294111496	1	0	0	0	0.057198	0.06895	2	4	0
0.168672444	1	0	1	0	0.057198	0.06895	3	4	1
0.734545558	1	0	1	1	0.057198	0.06895	4	4	1
0.581039285	1	0	0	1	0.108398	0.050633	1	3	0
0.649013172	1	0	1	1	0.108398	0.050633	2	3	1
0.231236851	1	0	1	1	0.108398	0.050633	3	3	1
0.354865995	1	0	0	0	0.004603	0.016763	1	8	0
0.473705727	1	0	0	1	0.004603	0.016763	2	8	0
0.164443677	1	0	0	0	0.004603	0.016763	3	8	0
0.569333312	1	0	0	0	0.004603	0.016763	4	8	0
0.87922292	1	0	0	0	0.004603	0.016763	5	8	0
0.961963946	1	0	0	0	0.004603	0.016763	6	8	0
0.631899967	1	0	1	1	0.004603	0.016763	7	8	1
0.512216418	1	0	0	0	0.004603	0.016763	8	8	0
0.355370971	1	0	0	0	0.027876	0.0258	1	4	0
0.712764145	1	0	1	1	0.027876	0.0258	2	4	1
0.3518572	1	0	0	1	0.027876	0.0258	3	4	0
0.328761245	1	0	0	0	0.027876	0.0258	4	4	0
0.658838489	1	0	1	1	0.090938	0.081325	1	4	1
0.381026106	1	0	1	1	0.090938	0.081325	2	4	1
0.092742078	1	0	1	1	0.090938	0.081325	3	4	1
0.475207185	1	0	0	0	0.090938	0.081325	4	4	0
0.533639183	1	0	1	1	0.042457	0.043513	1	8	1
0.681766034	1	0	1	1	0.042457	0.043513	2	8	1
0.293820682	1	0	0	0	0.042457	0.043513	3	8	0
0.701460323	1	0	0	0	0.042457	0.043513	4	8	0
0.79254614	1	0	0	0	0.042457	0.043513	5	8	0
0.592980122	1	0	0	1	0.042457	0.043513	6	8	0
0.539732913	1	0	0	0	0.042457	0.043513	7	8	0
0.440840532	1	0	0	0	0.042457	0.043513	8	8	0
0.653981038	1	0	1	0	0.189749	0.086475	1	4	0
0.235591268	1	0	1	0	0.189749	0.086475	2	4	1
0.297984605	1	0	1	0	0.189749	0.086475	3	4	1
0.787487845	1	0	1	0	0.189749	0.086475	4	4	0
0.639948731	1	0	1	1	0.023458	0.02625	1	4	1
0.040070235	1	0	1	1	0.023458	0.02625	2	4	1
0.233370877	1	0	1	1	0.023458	0.02625	3	4	1
0.53477067	1	0	0	0	0.023458	0.02625	4	4	0
0.529598405	1	0	0	0	0.028679	0.0196	1	4	0
0.249529123	1	0	1	1	0.028679	0.0196	2	4	1
0.272962038	1	0	1	1	0.028679	0.0196	3	4	1
0.665306714	1	0	0	0	0.028679	0.0196	4	4	0
0.569847975	1	0	1	0	0.029483	0.0231	1	4	1
0.729449793	1	0	0	0	0.029483	0.0231	2	4	0
0.967050996	1	0	0	0	0.029483	0.0231	3	4	0
0.957175531	1	0	0	0	0.029483	0.0231	4	4	0
0.885953385	1	0	0	0	0.187741	0.1566	1	4	0
0.953739589	1	0	0	0	0.187741	0.1566	2	4	0
0.399669881	1	0	1	1	0.187741	0.1566	3	4	1
0.84304227	1	0	0	0	0.187741	0.1566	4	4	0
0.934374633	1	0	0	0	0.011407	0.02235	1	4	0
0.955418327	1	0	0	0	0.011407	0.02235	2	4	0
0.41009735	1	0	1	1	0.011407	0.02235	3	4	1
0.436848828	1	0	0	1	0.011407	0.02235	4	4	0
0.207385504	1	0	0	0	0.232648	0.0787	1	3	0
0.897566935	1	0	1	0	0.232648	0.0787	2	3	0
0.865976997	1	0	1	1	0.232648	0.0787	3	3	1
0.640595178	1	0	1	1	0.025466	0.0221	1	4	1
0.772005454	1	0	1	1	0.025466	0.0221	2	4	1
0.266670887	1	0	0	1	0.025466	0.0221	3	4	0
0.429830949	1	0	0	1	0.025466	0.0221	4	4	0
0.673611378	1	0	1	1	0.011006	0.0193	1	4	1
0.750858474	1	0	0	0	0.011006	0.0193	2	4	0
0.900693353	1	0	0	0	0.011006	0.0193	3	4	0
0.756999233	1	0	0	0	0.011006	0.0193	4	4	0
0.907387983	1	0	0	0	0.1241	0.0667	1	3	0
0.880979742	1	0	1	1	0.1241	0.0667	2	3	1
0.957080579	1	0	1	1	0.1241	0.0667	3	3	1
0.749225105	1	0	1	1	0.075064	0.0631	1	5	1
0.336010691	1	0	0	0	0.075064	0.0631	2	5	0
0.068529079	1	0	1	1	0.075064	0.0631	3	5	1
0.672520198	1	0	0	0	0.075064	0.0631	4	5	0
0.543787008	1	0	0	0	0.075064	0.0631	5	5	0
0.041512574	1	0	0	1	0.057069	0.0683	1	5	0
0.74969785	1	0	1	1	0.057069	0.0683	2	5	1
0.792750206	1	0	0	1	0.057069	0.0683	3	5	1
0.348988395	1	0	1	1	0.057069	0.0683	4	5	1
0.856341382	1	0	1	1	0.057069	0.0683	5	5	1
0.829005771	1	0	0	0	0.045172	0.071388	1	8	0
0.939512341	1	0	0	0	0.045172	0.071388	2	8	0
0.8710813	1	0	0	0	0.045172	0.071388	3	8	0
0.665409207	1	0	1	1	0.045172	0.071388	4	8	1
0.194231444	1	0	0	0	0.045172	0.071388	5	8	0
0.315385276	1	0	0	0	0.045172	0.071388	6	8	0
0.57391743	1	0	0	0	0.045172	0.071388	7	8	0
0.90653103	1	0	0	0	0.045172	0.071388	8	8	0
0.925075353	1	0	0	0	0.024679	0.04315	1	10	0
0.66605504	1	0	0	0	0.024679	0.04315	2	10	0
0.40355122	1	0	0	0	0.024679	0.04315	3	10	0
0.745558439	1	0	1	1	0.024679	0.04315	4	10	1
0.426193702	1	0	1	1	0.024679	0.04315	5	10	1
0.897140171	1	0	1	1	0.024679	0.04315	6	10	1
0.775018849	1	0	1	1	0.024679	0.04315	7	10	1
0.033229186	1	0	1	0	0.024679	0.04315	8	10	1
0.725225933	1	0	1	1	0.024679	0.04315	9	10	1
0.696215137	1	0	1	1	0.024679	0.04315	10	10	1
0.399961743	1	0	1	0	0.028302	0.050663	1	8	1
0.879038305	1	0	0	0	0.028302	0.050663	2	8	0
0.938439718	1	0	0	0	0.028302	0.050663	3	8	0
0.258346211	1	0	1	0	0.028302	0.050663	4	8	1
0.915417808	1	0	0	0	0.028302	0.050663	5	8	0
0.519418529	1	0	0	0	0.028302	0.050663	6	8	0
0.214860701	1	0	1	0	0.028302	0.050663	7	8	1
0.25588298	1	0	0	0	0.028302	0.050663	8	8	0
0.803652056	1	0	1	1	0.0817	0.062625	1	4	1
0.544934111	1	0	0	1	0.0817	0.062625	2	4	0
0.91638781	1	0	1	1	0.0817	0.062625	3	4	1
0.126359393	1	0	0	1	0.0817	0.062625	4	4	0
0.556163019	1	0	1	0	0.051928	0.05684	1	5	1
0.139730902	1	0	0	0	0.051928	0.05684	2	5	0
0.761558253	1	0	0	0	0.051928	0.05684	3	5	0
0.276945972	1	0	0	0	0.051928	0.05684	4	5	0
0.288737236	1	0	0	1	0.051928	0.05684	5	5	0
0.262930227	1	0	1	1	0.0817	0.084825	1	4	1
0.452205518	1	0	1	1	0.0817	0.084825	2	4	1
0.559961188	1	0	1	1	0.0817	0.084825	3	4	1
0.20896774	1	0	0	0	0.0817	0.084825	4	4	0
0.707781607	1	0	1	1	0.048361	0.043325	1	4	1
0.634518905	1	0	0	0	0.048361	0.043325	2	4	0
0.893899476	1	0	1	1	0.048361	0.043325	3	4	1
0.335266148	1	0	0	0	0.048361	0.043325	4	4	0
0.487137237	1	0	1	1	0.120662	0.05225	1	4	1
0.572587143	1	0	0	0	0.120662	0.05225	2	4	0
0.597572241	1	0	1	1	0.120662	0.05225	3	4	1
0.708040728	1	0	1	0	0.120662	0.05225	4	4	0
0.812341235	1	0	1	1	0.091003	0.07998	1	5	1
0.553325446	1	0	0	1	0.091003	0.07998	2	5	1
0.115619036	1	0	0	1	0.091003	0.07998	3	5	0
0.110465854	1	0	1	0	0.091003	0.07998	4	5	1
0.252981356	1	0	1	1	0.091003	0.07998	5	5	1
0.828175041	1	0	1	1	0.049082	0.071986	1	7	1
0.353988952	1	0	0	0	0.049082	0.071986	2	7	0
0.363248691	1	0	1	1	0.049082	0.071986	3	7	1
0.448597408	1	0	0	0	0.049082	0.071986	4	7	0
0.825621663	1	0	1	1	0.049082	0.071986	5	7	1
0.179238726	1	0	0	1	0.049082	0.071986	6	7	0
0.212017838	1	0	1	0	0.049082	0.071986	7	7	1
0.234673544	1	0	1	1	0.053985	0.06292	1	5	1
0.330060758	1	0	1	1	0.053985	0.06292	2	5	1
0.670479541	1	0	1	1	0.053985	0.06292	3	5	1
0.106361101	1	0	0	1	0.053985	0.06292	4	5	0
0.501997386	1	0	1	1	0.053985	0.06292	5	5	1
0.826600535	1	0	1	1	0.045758	0.05598	1	5	1
0.424918597	1	0	0	0	0.045758	0.05598	2	5	0
0.90348635	1	0	0	0	0.045758	0.05598	3	5	0
0.950644711	1	0	0	0	0.045758	0.05598	4	5	0
0.97091843	1	0	0	0	0.045758	0.05598	5	5	0
0.537984961	1	0	1	0	0.113834	0.092525	1	4	0
0.624603645	1	0	1	1	0.113834	0.092525	2	4	1
0.762795376	1	0	1	1	0.113834	0.092525	3	4	1
0.208953171	1	0	1	1	0.113834	0.092525	4	4	1
0.83008573	1	0	0	1	0.092947	0.087625	1	4	1
0.524789927	1	0	1	1	0.092947	0.087625	2	4	1
0.087448984	1	0	0	0	0.092947	0.087625	3	4	0
0.601991962	1	0	0	0	0.092947	0.087625	4	4	0
0.088636486	1	0	0	1	0.033162	0.06066	1	5	0
0.26823219	1	0	0	0	0.033162	0.06066	2	5	0
0.492548302	1	0	1	1	0.033162	0.06066	3	5	1
0.672343839	1	0	0	1	0.033162	0.06066	4	5	1
0.756788982	1	0	1	1	0.033162	0.06066	5	5	1
0.088577355	1	0	0	1	0.048661	0.060967	1	6	0
0.1597335	1	0	0	0	0.048661	0.060967	2	6	0
0.507762218	1	0	1	1	0.048661	0.060967	3	6	1
0.08892967	1	0	1	0	0.048661	0.060967	4	6	1
0.274426204	1	0	1	1	0.048661	0.060967	5	6	1
0.062816997	1	0	1	0	0.048661	0.060967	6	6	1
0.922897544	1	0	0	0	0.054734	0.072417	1	6	0
0.623685068	1	0	1	0	0.054734	0.072417	2	6	0
0.43812429	1	0	1	0	0.054734	0.072417	3	6	1
0.851886721	1	0	1	0	0.054734	0.072417	4	6	0
0.776778072	1	0	1	1	0.054734	0.072417	5	6	1
0.870282442	1	0	1	1	0.054734	0.072417	6	6	1
0.634507327	1	0	1	1	0.034704	0.0435	1	5	1
0.123171057	1	0	1	0	0.034704	0.0435	2	5	1
0.889204558	1	0	1	1	0.034704	0.0435	3	5	1
0.69919142	1	0	1	1	0.034704	0.0435	4	5	1
0.398330597	1	0	1	1	0.034704	0.0435	5	5	1
0.104683194	1	0	1	1	0.045549	0.056125	1	4	1
0.806962962	1	0	0	0	0.045549	0.056125	2	4	0
0.669063196	1	0	1	0	0.045549	0.056125	3	4	0
0.281345245	1	0	0	0	0.045549	0.056125	4	4	0
0.3096082	1	0	1	0	0.067641	0.05395	1	4	1
0.491824309	1	0	1	0	0.067641	0.05395	2	4	1
0.246377247	1	0	1	0	0.067641	0.05395	3	4	1
0.698737793	1	0	1	0	0.067641	0.05395	4	4	0
0.073331002	1	0	0	0	0.013536	0.032613	1	8	0
0.496932905	1	0	0	0	0.013536	0.032613	2	8	0
0.706331779	1	0	1	0	0.013536	0.032613	3	8	1
0.296093955	1	0	0	1	0.013536	0.032613	4	8	0
