Number	turns	FirstSubmit	RewriteCount	DialogueLen	dia_dc_score	dia_fk_score	dialogue_bert_pp	Mal_label	Mal_number	Nonmal_number	my_split	WorkTimeInSeconds	worker_score	lifetime_ranking
384	6	0	1	45	7.37	98.87	22.03	1	1	5	train	128	100	280
385	5	0	1	65	9.58	43.32	22.75	1	1	4	train	338	100	280
386	7	0	2	67	8.72	82.5	22.88	1	2	5	train	282	100	280
387	4	0	2	68	10.1	97.03	24.41	1	3	1	test	271	100	280
388	4	0	1	96	7.36	80.09	24.2	1	1	3	train	262	100	280
389	5	0	3	74	6.82	86.45	23.19	1	3	2	test	243	100	280
390	7	0	1	98	8.28	67.05	22.55	1	2	5	train	84	100	129
391	6	0	0	71	7.94	89.36	22.76	1	1	5	train	50	100	129
392	4	0	0	51	7.95	85.41	23.16	1	4	0	train	184	100	269
393	8	0	0	54	7.17	93.4	22.05	1	1	7	train	182	100	250
394	5	1	0	96	8.88	85.46	23.33	1	5	0	train	414	100	399
395	5	0	2	74	10.25	89.99	22.81	1	2	3	train	292	100	290
396	4	0	1	94	5.16	88.23	24.2	1	2	2	test	311	100	290
397	7	0	1	118	8.45	100.3	23.44	1	4	3	train	432	100	290
398	4	0	0	51	7.3	90.52	23.12	1	3	1	train	202	100	290
399	4	0	3	57	9.86	108.03	23.16	1	3	1	train	266	100	290
400	5	0	0	111	7.65	84.16	23.45	1	1	4	train	195	100	290
401	4	1	1	54	7.1	87.77	22.86	1	1	3	train	254	100	362
402	5	0	2	87	10.64	82.31	23.31	1	2	3	train	409	100	362
403	8	1	5	87	9.87	87.18	23.03	1	6	2	train	226	100	286
404	4	0	0	53	7.78	101.91	22.88	1	1	3	train	109	100	208
405	7	0	2	82	13.52	121.58	23.02	1	3	4	test	222	100	208
406	7	0	0	54	9.44	109.42	22.05	1	1	6	train	142	100	208
407	6	0	2	104	9.26	114.46	23.81	1	2	4	train	115	100	208
408	4	1	2	48	8.79	87.84	23.03	1	3	1	test	236	100	293
409	4	0	2	77	11.84	123.25	24.24	1	2	2	train	171	100	208
410	6	0	1	91	8.41	93.14	23.4	1	1	5	train	120	100	208
411	4	1	2	82	7.89	92.25	23.56	1	2	2	train	264	100	317
412	5	0	1	101	6.91	80.25	23.21	1	1	4	train	128	100	208
413	6	0	3	56	9.59	94.87	22.17	1	3	3	train	210	100	208
414	6	0	0	117	7.93	78.53	23.99	1	1	5	train	152	100	208
415	4	0	2	43	6.88	78.62	22.54	1	2	2	test	309	100	290
416	3	0	0	30	8.53	83.19	22.6	1	1	2	train	200	100	290
417	4	1	1	52	8.48	83.83	22.15	1	2	2	train	160	100	191
418	6	0	1	70	8.42	76.89	22.82	1	1	5	test	133	100	191
419	4	0	0	45	9.98	80.74	22.87	0	0	4	train	64	100	191
420	5	0	3	79	11.11	114.13	23.26	1	3	2	train	194	100	191
421	8	0	1	77	8.39	86.59	22.72	1	2	6	train	95	100	191
422	6	0	1	125	9.04	72.31	23.72	1	1	5	test	139	100	191
423	5	1	1	73	10.21	81.52	23.11	1	1	4	train	320	100	356
424	5	0	2	97	14.75	126.79	23.69	1	2	3	test	396	100	372
425	4	1	1	53	9.36	59.3	23.44	1	2	2	train	413	100	396
426	5	0	1	53	8.49	98.21	22.3	1	2	3	train	207	100	280
427	3	0	2	16	9.36	63.7	20.69	1	3	0	train	395	100	280
428	6	0	1	67	9.21	105.88	23.11	1	2	4	train	159	100	280
429	4	0	2	60	11.47	93.48	22.78	1	3	1	test	336	100	280
430	6	0	1	76	7.69	89.09	22.69	1	2	4	train	225	100	280
431	4	0	1	61	6.53	99.4	23.11	1	2	2	test	263	100	129
432	5	0	1	78	10.44	98.28	22.83	1	2	3	train	66	100	129
433	10	0	7	75	8.99	89.89	22.05	1	7	3	train	399	100	280
434	4	0	2	83	6.95	86.57	24.12	1	2	2	train	204	100	280
435	5	0	1	60	10.93	88.31	23.25	1	1	4	train	83	100	280
436	5	0	1	47	9.34	95.62	22.23	1	1	4	test	219	100	280
437	6	0	1	62	9.25	108.88	22.67	1	1	5	train	104	100	280
438	4	0	2	56	9.87	108.14	22.77	1	2	2	train	195	100	280
439	8	0	4	115	14.29	118.65	23.3	1	4	4	train	266	100	280
440	5	0	1	50	5.53	80.36	23.3	1	3	2	test	121	100	280
441	5	0	0	75	7.78	90.11	23.89	0	0	5	train	284	100	280
442	5	0	1	103	7.28	90.45	23.47	1	1	4	train	228	100	280
443	8	0	1	61	10.54	100.56	22.66	1	1	7	train	81	100	280
444	5	0	1	55	9.77	89.65	22.6	1	1	4	test	209	100	280
445	7	0	3	101	8.26	83.6	23.11	1	3	4	train	285	100	280
446	6	0	4	127	15.82	143.21	24.23	1	4	2	test	221	100	280
447	4	0	3	65	10.24	85.47	22.88	1	3	1	train	298	100	280
448	6	0	3	41	7.78	103.91	22.67	1	3	3	train	228	100	280
449	9	0	4	69	8.77	89.56	22.2	1	4	5	train	293	100	280
450	7	0	4	84	7.82	99.04	22.5	1	4	3	train	198	100	280
451	3	0	2	20	8.08	82.48	21.82	1	2	1	train	278	100	280
452	6	0	1	83	8.53	93.36	23.24	1	1	5	train	151	100	280
453	6	0	6	77	10.9	115.95	22.95	1	6	0	train	276	100	280
454	4	0	4	60	10.95	85.46	22.89	1	4	0	test	441	100	280
455	4	1	2	71	10.43	114.41	22.66	1	2	2	train	325	100	358
456	5	1	2	66	8.35	87.07	23.12	1	2	3	train	430	100	405
457	4	0	2	72	8.3	70.02	23.36	1	3	1	test	452	100	367
458	7	0	1	105	7.25	96.34	22.3	1	2	5	test	154	100	232
459	5	0	3	59	6.14	101.84	22.79	1	3	2	test	182	100	232
460	4	0	1	24	6.69	114.67	21.52	1	2	2	test	90	100	129
461	4	0	1	65	7.68	62.18	22.78	1	4	0	train	85	100	129
462	5	0	1	52	10.04	102.65	22.83	1	1	4	train	29	100	129
463	4	0	1	47	8.5	80.6	22.38	1	1	3	train	47	100	129
464	5	0	1	26	9.32	46.25	22.03	1	3	2	train	235	100	129
465	7	0	5	66	9.26	74.18	22.41	1	5	2	train	303	100	276
466	10	0	3	82	8.51	84.9	22.74	1	3	7	train	341	100	276
467	5	0	3	85	10.45	106.27	23.64	1	3	2	train	360	100	369
468	4	0	1	45	7.14	78.2	22.8	1	1	3	test	76	100	129
469	4	0	1	49	6.39	92.78	23.23	1	1	3	train	79	100	129
470	6	0	0	84	10.02	82.58	23.39	1	1	5	train	94	100	129
471	3	0	0	27	8.1	78.79	22.3	1	2	1	train	54	100	129
472	5	0	0	76	6.86	81.3	22.89	1	3	2	train	37	100	129
473	4	1	1	77	5.27	107.43	23.36	1	1	3	train	173	100	255
474	3	0	1	22	7.38	111.35	21.04	1	2	1	test	147	100	255
475	3	1	2	38	6.78	86.25	23.34	1	2	1	train	285	100	328
476	4	0	1	71	9.03	94.11	23.17	1	3	1	train	298	100	328
477	3	1	2	24	10.66	118.9	23.17	1	2	1	train	540	100	209
478	4	0	2	12	9.1	68.83	20.67	1	2	2	train	227	100	255
479	5	1	2	59	16.5	137.53	23.09	1	2	3	train	220	100	329
480	3	0	1	25	9.2	98.52	23.06	1	1	2	train	97	100	209
481	3	0	1	13	8.66	86.4	21.6	1	3	0	test	39	100	135
482	3	0	2	31	7.58	90.39	22.12	1	2	1	train	77	100	135
483	5	0	3	40	12.46	96.11	22.02	1	4	1	train	97	100	135
484	3	0	1	21	18.97	115.47	23.05	1	1	2	train	55	100	135
485	3	1	2	17	10.83	95.08	22.15	1	2	1	train	256	100	279
486	3	1	2	14	11.88	84.92	21.38	1	2	1	train	128	100	213
487	9	0	3	74	8.42	90.64	22.37	1	3	6	train	254	100	213
488	4	0	1	26	8.15	74.66	22.8	1	1	3	train	63	100	213
489	3	0	1	30	14.55	124.22	22.73	1	1	2	train	113	100	213
490	3	0	1	28	12.37	101.44	22.76	1	1	2	train	202	100	213
491	3	1	1	25	14.99	111.71	22.33	1	2	1	test	97	95	142
492	3	0	1	30	10.46	81.34	23.91	1	1	2	train	347	100	213
493	3	0	2	41	11.14	120.52	23.58	1	2	1	train	113	100	213
494	3	1	1	13	11.05	80.55	21.52	1	1	2	test	471	100	420
495	3	0	1	13	9.87	79.89	21.15	1	1	2	test	178	100	213
496	3	0	1	14	8.32	82.43	21.95	1	1	2	train	170	100	213
497	3	0	1	15	9.15	66.4	21.81	1	1	2	train	122	100	213
498	3	0	1	18	8.49	98.02	22.4	1	1	2	test	139	100	213
499	4	1	1	27	9.05	103.52	23.1	1	4	0	train	246	100	301
500	3	1	1	41	9.91	96.76	22.86	1	1	2	train	126	95	155
501	6	0	0	84	8.38	95.58	22.78	1	4	2	train	272	100	301
502	6	1	3	87	7.76	94.15	22.86	1	3	3	train	231	100	218
503	3	1	2	22	9.98	85.8	22.89	1	2	1	test	96	95	102
504	4	0	2	33	9.92	100.81	22.03	1	2	2	train	95	100	225
505	3	0	1	33	7.74	91.02	22.44	1	3	0	train	241	100	301
506	4	0	1	31	11.72	107.15	22.7	1	1	3	train	58	100	225
507	3	1	3	38	16.2	102.47	22.66	1	3	0	train	168	100	259
508	5	0	0	68	10.28	90.93	23.87	1	4	1	train	185	100	225
509	3	1	3	63	11.3	103.6	24.49	1	3	0	test	241	100	225
510	3	0	1	23	8.73	90.65	21.3	1	2	1	train	205	100	301
511	4	0	0	61	7.69	89.81	22.6	1	2	2	train	194	100	265
512	3	0	1	28	9.61	93.05	22.9	1	1	2	train	78	95	155
513	5	0	3	53	8.73	99.26	22.41	1	4	1	train	185	100	225
514	4	1	1	15	7.78	60.01	20.87	1	1	3	train	212	100	265
515	3	0	1	48	12.62	94.11	23.77	1	3	0	train	254	100	301
516	3	0	1	22	6.34	91.84	22.12	1	2	1	train	261	100	301
517	3	0	1	20	13.74	123.93	23.15	1	1	2	train	277	100	301
518	3	1	1	23	7.78	89.98	23.64	1	1	2	test	183	100	246
519	3	0	1	34	10.38	109.84	23.35	1	1	2	train	219	100	301
520	4	0	1	36	8.09	81.9	22.49	1	2	2	train	194	100	265
521	3	0	2	26	7	102.62	22.25	1	2	1	train	57	95	102
522	5	1	1	44	16.64	99.44	22.88	1	4	1	train	154	100	216
523	3	0	2	40	12.15	107.15	23.18	1	2	1	train	68	95	102
524	4	0	1	26	13	107.2	22.77	1	4	0	train	252	100	301
525	4	0	2	85	7.68	67.05	23.94	1	2	2	test	171	100	225
526	3	0	1	42	13.22	116.58	22.97	1	2	1	train	234	100	301
527	7	0	3	82	8.82	90.78	23.07	1	6	1	train	236	100	225
528	3	0	3	21	10.88	107.1	22.39	1	3	0	train	48	95	102
529	3	0	3	50	9.19	44.41	22.68	1	3	0	train	105	100	225
530	6	0	2	118	8.18	68.54	23.68	1	4	2	train	137	100	225
531	3	1	2	27	7.29	94.12	22.93	1	3	0	test	129	100	188
532	3	0	2	43	7.25	90.42	23.02	1	2	1	train	55	95	102
533	5	0	4	54	8.74	108.37	21.74	1	4	1	train	225	100	225
534	3	1	1	39	9.21	100.92	22.55	1	1	2	train	198	100	270
535	6	0	6	56	11.53	101.44	22.44	1	6	0	train	165	100	225
536	3	1	2	26	8.83	95.73	21.69	1	2	1	train	194	100	189
537	3	0	2	12	10.36	90.99	21.17	1	2	1	train	60	95	102
538	5	0	1	28	7.86	98.42	22.07	1	1	4	train	60	95	102
539	8	0	4	35	10.22	73.15	21.38	1	4	4	train	121	100	225
540	3	1	2	37	9.02	89.67	22.71	1	2	1	train	245	100	304
541	4	0	1	69	10.76	105.7	23.32	1	4	0	train	250	100	301
542	3	0	1	51	10.62	117.71	23.39	1	3	0	train	248	100	301
543	3	0	1	35	11.87	73.03	22.48	1	1	2	train	141	100	225
544	3	0	2	54	10.15	55.27	23.81	1	3	0	train	214	100	225
545	3	0	1	20	11.07	85.86	22.93	1	3	0	train	240	100	301
546	3	0	2	22	9.02	64.8	22.64	1	2	1	train	31	95	102
547	4	0	3	45	11.03	100.46	22.65	1	4	0	test	66	95	102
548	4	1	2	15	13.26	68.43	21.39	1	2	2	train	289	100	335
549	4	0	4	54	7.19	93.45	23.84	1	4	0	train	140	100	250
550	9	0	3	82	9.01	74.68	22.95	1	5	4	train	170	95	102
551	3	0	2	63	6.68	72.72	23.64	1	2	1	train	248	100	225
552	4	1	3	44	8.76	103.4	22.47	1	3	1	train	274	100	250
553	3	0	1	33	10.58	82.33	23.03	1	1	2	train	83	100	225
554	6	1	1	70	7.82	92.17	22.48	1	3	3	train	267	100	322
555	3	0	1	29	7.81	68.2	22.31	1	2	1	train	64	100	189
556	3	0	2	38	13	133.29	23.17	1	2	1	train	109	100	218
557	5	0	0	38	10.57	86.73	22.13	1	2	3	test	186	100	225
558	4	0	3	43	9.46	63.82	22.84	1	4	0	train	222	100	270
559	4	1	4	39	9.29	101.3	22.68	1	4	0	train	163	100	224
560	3	1	1	23	9.74	110.95	22.99	1	1	2	train	244	100	262
561	3	1	1	34	8.85	78.49	22.93	1	1	2	train	135	100	198
562	5	0	2	42	8.76	85.27	22.31	1	2	3	train	222	100	259
563	4	0	1	33	11	105.7	22.89	1	1	3	test	160	100	262
564	4	0	1	59	16.02	131.1	22.7	1	1	3	train	200	100	262
565	5	0	5	118	8.76	76.74	23.97	1	5	0	train	241	100	166
566	3	0	2	48	8.87	73.26	22.71	1	2	1	train	150	100	262
567	3	0	1	35	7.84	103.29	22.6	1	2	1	train	149	100	262
568	3	0	2	16	8.77	70.59	22.26	1	2	1	train	86	100	166
569	3	1	3	17	11.21	109.41	21.58	1	3	0	train	176	100	241
570	6	0	2	45	8.02	103.68	22.93	1	4	2	test	101	95	147
571	3	0	2	45	9.7	39.78	22.85	1	2	1	train	74	100	204
572	3	1	3	48	12.55	114.97	23.4	1	3	0	test	173	100	239
573	5	1	3	37	8.52	77.71	22.33	1	3	2	test	245	100	305
574	7	0	4	48	8.51	92.15	21.86	1	4	3	train	277	100	262
575	5	0	0	29	10.01	67.87	21.73	1	1	4	test	210	100	262
576	3	1	0	10	10.2	91.78	21.04	1	2	1	train	127	100	183
577	3	0	2	54	9.57	70.54	22.89	1	2	1	train	286	100	262
578	3	1	2	50	9.51	111.56	22.75	1	2	1	train	233	100	245
579	3	0	1	9	12.03	52.87	20.69	1	1	2	train	253	100	262
580	3	0	2	18	6.38	96.45	22.4	1	2	1	train	46	100	166
581	3	1	2	15	11.38	41.3	21.55	1	2	1	train	265	100	320
582	5	0	0	29	10	92.95	21.78	1	1	4	train	111	95	147
583	5	0	1	68	6.14	97.45	22.76	1	1	4	train	218	100	262
584	3	1	1	19	9.77	89.09	22.46	1	1	2	train	206	100	204
585	3	0	2	22	10.23	73.3	22.26	1	2	1	train	98	100	166
586	3	0	1	18	10.78	114.92	22.25	1	1	2	train	127	100	262
587	7	0	2	51	11.58	119.69	22.63	1	2	5	train	153	100	166
588	4	1	2	36	12.98	110.02	22.45	1	2	2	train	157	95	147
589	3	0	3	18	7.32	80.98	22.25	1	3	0	test	130	100	245
590	5	1	0	23	12.69	60.79	20.9	1	2	3	train	165	100	228
591	7	0	1	121	7.1	95.98	22.71	1	1	6	train	208	100	262
592	3	1	3	20	7.83	83.32	22.55	1	3	0	train	94	100	166
593	4	1	1	66	15.91	126.55	23.41	1	1	3	train	251	100	310
594	3	0	1	11	13.64	66.65	21.3	1	1	2	train	75	95	147
595	4	0	1	65	8.91	95.29	23.11	1	1	3	train	224	100	262
596	6	0	2	39	8.78	98.98	22.67	1	2	4	train	98	95	147
597	9	0	1	138	9.23	96.1	23.05	1	2	7	test	261	100	262
598	3	0	2	17	12.56	95.69	21.7	1	2	1	train	78	95	147
599	6	0	2	106	8.1	56.4	23.7	1	2	4	train	211	100	262
600	3	1	1	36	10.88	80.07	22.34	1	1	2	train	287	100	334
601	4	1	1	39	8.74	91.26	22.1	1	3	1	train	107	100	135
602	4	0	2	52	13.49	116.68	22.96	1	2	2	train	106	100	166
603	3	1	1	34	8.83	47.21	22.88	1	1	2	train	194	100	256
604	4	0	2	21	8.84	106.98	21.69	1	2	2	train	168	100	262
605	3	0	2	40	10.22	57.94	23.17	1	2	1	train	257	100	262
606	3	0	2	42	8.67	81.36	23.95	1	2	1	train	193	100	262
607	3	1	1	26	9.07	115.23	22.74	1	2	1	train	281	100	330
608	3	0	0	11	9.51	57.92	20.91	1	1	2	test	58	100	251
609	3	1	0	26	9.75	82.29	21.92	1	3	0	train	251	100	311
610	3	0	3	31	10.13	73.43	23.17	1	3	0	train	112	100	302
611	3	0	3	10	9.01	54.15	21.04	1	3	0	test	136	100	302
612	3	1	1	14	8.84	53.64	21.5	1	1	2	train	230	100	289
613	4	1	1	49	8.71	105.18	22.57	1	1	3	test	419	100	251
614	3	1	1	49	10.06	103.93	23.08	1	1	2	train	313	100	351
615	3	0	3	47	5.62	95.89	22.63	1	3	0	train	137	100	302
616	3	0	2	19	9.9	86.73	21.83	1	2	1	train	197	100	302
617	4	1	2	41	16.48	129.78	22.4	1	3	1	train	259	100	290
618	3	1	2	25	10.35	89.52	21.72	1	2	1	train	250	100	309
619	10	0	3	94	12.38	110.62	22.72	1	3	7	train	318	100	302
620	4	1	1	41	12.87	131.8	22.7	1	2	2	train	338	100	364
621	5	0	0	29	12.77	87.41	22.1	1	2	3	train	93	100	251
622	4	1	0	25	10.39	111.71	22.1	1	2	2	train	34	100	38
623	4	0	1	54	6.54	97.95	23.06	1	1	3	train	363	100	302
624	4	1	3	52	7.49	84.02	22.47	1	2	2	test	270	100	302
625	4	0	2	28	5.61	98.42	22.46	1	2	2	train	403	100	213
626	6	0	1	84	7.34	65.32	23.14	1	3	3	train	92	100	87
627	3	0	1	55	8.28	76.8	24.1	1	1	2	train	67	100	213
628	3	0	0	27	10.01	64.3	21.85	1	2	1	train	60	100	87
629	4	0	2	46	7.74	87.98	22.68	1	2	2	train	411	100	213
630	4	0	2	70	8.82	91.21	22.82	1	2	2	train	84	100	87
631	6	0	2	76	8.63	86.95	22.5	1	2	4	train	181	100	208
632	8	0	1	88	9.08	81.7	22.52	1	7	1	train	117	100	87
633	4	0	2	67	7.96	83.75	23.44	1	2	2	train	126	100	208
634	6	0	1	30	6.56	83.02	21.75	1	1	5	test	236	100	276
635	6	0	4	134	15.77	131.45	23.29	1	4	2	train	168	100	284
636	6	0	6	81	7.71	83.43	23.36	1	6	0	train	247	100	134
637	6	0	4	116	8.24	95.49	23.6	1	4	2	train	300	100	208
638	7	0	1	119	6.82	93.8	23.45	1	3	4	train	143	100	87
639	9	0	1	103	6.47	97.29	22.59	1	2	7	train	90	100	87
640	5	0	1	72	8.97	79.6	22.8	1	1	4	train	273	100	134
641	4	0	3	73	9.37	95.8	23.82	1	4	0	train	144	100	208
642	4	0	1	77	7.65	64.1	22.98	1	2	2	train	111	100	87
643	3	0	0	72	10.69	118.19	23.14	1	3	0	train	30	100	87
644	4	0	2	68	10.21	110.41	22.9	1	2	2	train	140	100	208
645	6	0	1	92	7.23	84.47	23.28	1	1	5	test	45	100	87
646	6	0	5	58	8.47	99.07	22.98	1	5	1	train	166	100	134
647	3	0	1	57	5.7	97.64	22.89	1	3	0	train	74	100	87
648	8	0	4	131	9.41	70.31	23.18	1	4	4	train	218	100	208
649	6	0	1	92	9.17	111.28	23.28	1	3	3	test	136	95	151
650	3	0	1	60	9.76	81.49	23.75	1	2	1	test	40	100	87
651	3	0	2	80	10.54	93.72	23.53	1	2	1	test	432	100	344
652	3	0	2	54	8.7	74.61	22.67	1	2	1	test	57	100	87
653	4	0	2	54	8.92	82.03	23.49	1	2	2	train	154	100	208
654	3	0	0	54	9.5	66.37	23.66	1	1	2	train	64	100	87
655	3	0	0	58	9.17	63.82	22.95	1	1	2	test	201	100	87
656	4	0	4	74	9.86	96.17	23.61	1	4	0	train	211	100	284
657	4	0	0	60	11.25	86.14	23.66	1	3	1	train	47	100	87
658	4	0	0	102	7.7	84.51	25.03	1	4	0	test	87	100	87
659	4	0	3	70	8.68	94.6	23.28	1	3	1	train	424	100	208
660	4	0	4	59	10.35	103.34	23.51	1	4	0	test	173	100	208
661	3	0	1	25	5.74	90.93	22.66	1	3	0	train	55	100	87
662	3	0	3	58	7.34	83.58	24.18	1	3	0	train	96	100	208
663	5	0	1	56	8.13	90.49	22.79	1	1	4	train	37	100	87
664	5	0	0	98	14.12	124.73	23.76	1	1	4	train	50	100	87
665	3	0	1	68	7.7	83.34	23.84	1	2	1	train	148	100	87
666	3	0	2	56	8.23	70.05	23.62	1	2	1	train	253	100	276
667	3	0	1	34	6.38	96.19	23.12	1	3	0	test	71	100	87
668	3	0	1	56	8	62.7	23.69	1	2	1	train	47	100	87
669	6	0	1	129	6	89.48	23.48	1	3	3	train	146	100	87
670	3	0	1	54	8.94	52.72	22.86	1	2	1	train	42	100	87
671	5	0	2	73	8.15	66.49	23.24	1	2	3	test	136	100	208
672	6	0	3	135	9.27	106.9	24.04	1	5	1	train	173	95	151
673	4	0	1	61	9.32	96.62	23.64	1	1	3	train	73	100	87
674	8	0	0	105	8.12	77.95	22.94	1	2	6	train	73	100	87
675	5	0	1	57	7.8	94.19	22.92	1	4	1	train	64	100	87
676	4	0	1	71	10.47	93.35	23.26	1	4	0	train	83	100	87
677	4	0	2	61	9.26	97.41	22.96	1	2	2	train	140	100	87
678	4	0	1	72	7.81	76.1	23.5	1	2	2	train	67	100	87
679	4	0	3	93	6.23	96.18	23.62	1	3	1	train	284	100	284
680	5	0	1	68	11.06	105.19	22.91	1	5	0	train	83	100	87
681	3	0	1	53	8.43	75.6	24.02	1	1	2	train	60	95	151
682	8	0	0	72	9.74	99.56	22.65	1	7	1	train	141	100	127
683	4	0	1	62	8.02	76.37	22.86	1	1	3	test	303	100	370
684	4	0	1	70	7.91	84.61	23.17	1	1	3	train	143	100	134
685	3	0	3	54	7.11	84.71	22.68	1	3	0	train	114	100	208
686	4	0	0	65	8.85	66.46	23.28	1	2	2	train	70	100	87
687	5	0	1	108	8.69	91.72	24.11	1	1	4	train	221	100	284
688	4	0	4	59	6.58	112.49	22.9	1	4	0	test	135	100	134
689	7	0	0	74	10.85	88.8	22.68	1	7	0	test	76	100	87
690	5	0	2	102	5.44	85.05	24.38	1	5	0	train	314	100	208
691	7	0	0	76	8.22	98.18	22.77	1	5	2	train	127	100	87
692	6	0	1	100	8.24	61.58	23.32	1	1	5	train	84	95	151
693	7	0	1	114	10.78	89.1	23.41	1	1	6	train	75	95	151
694	4	0	4	65	8.97	98	22.74	1	4	0	train	196	100	208
695	3	0	2	56	5.68	90.96	23.56	1	2	1	train	189	100	208
696	3	0	0	69	8.36	87.48	23.75	1	2	1	train	50	100	87
697	4	0	1	72	9.28	96.54	23.2	1	1	3	train	135	100	208
698	5	0	1	94	8.47	85.03	23.21	1	4	1	train	95	95	151
699	4	0	1	59	6.36	80.15	22.55	1	3	1	train	78	100	87
700	6	0	1	61	7.36	86.42	22.05	1	3	3	train	76	100	87
701	8	0	7	75	9.02	100.86	22.69	1	7	1	train	263	100	284
702	3	0	1	25	8.94	93.47	22.49	1	3	0	train	126	100	208
703	8	0	1	79	8.71	72.89	22.09	1	7	1	test	106	100	87
704	4	0	1	64	9.31	109.31	23.22	1	3	1	train	84	100	87
705	5	0	1	65	9.94	79.65	22.96	1	1	4	train	77	100	87
706	9	0	2	136	8.12	95.73	23.07	1	5	4	train	116	100	87
707	5	0	2	90	7.47	77.31	23.91	1	2	3	train	239	100	284
708	9	0	1	168	11.14	113.72	23.98	1	1	8	train	120	95	151
709	4	0	1	56	9.79	87.28	23.99	1	1	3	train	146	100	134
710	5	0	1	61	8.48	103.35	23.02	1	1	4	train	54	100	87
711	3	0	3	84	5.79	88.59	23.88	1	3	0	train	96	100	208
712	6	0	1	82	9.47	77.83	22.74	1	1	5	test	68	100	213
713	6	0	1	86	9.53	109.63	23.07	1	1	5	test	116	100	208
714	8	0	0	82	9.02	92.82	23.01	1	2	6	train	73	100	87
715	9	0	2	106	11.61	118.34	23.03	1	3	6	train	130	100	87
716	3	0	1	66	8.96	96.92	23.85	1	3	0	train	63	100	87
717	3	0	1	26	8.06	90.09	22.02	1	1	2	train	126	100	208
718	3	0	0	57	7.11	91.44	23.26	1	3	0	train	55	100	87
719	4	0	1	70	8.77	87.07	23.18	1	2	2	train	253	100	87
720	5	0	1	74	10.34	89.68	23.06	1	3	2	test	114	100	87
721	3	0	1	45	6.98	89.46	23.4	1	3	0	train	102	100	87
722	7	0	1	128	7.81	92.06	23.63	1	6	1	train	209	100	87
723	5	0	3	80	7.55	78.9	24.41	1	3	2	train	192	100	208
724	3	0	0	65	7.68	102.53	23.84	1	2	1	test	72	100	87
725	6	0	4	129	7.26	108.73	23.8	1	5	1	train	271	100	208
726	4	0	1	60	5.78	90.39	23.8	1	2	2	train	89	100	87
727	7	0	1	107	8.7	98.45	22.83	1	6	1	test	148	100	87
728	4	0	2	88	8.78	71.63	23.96	1	2	2	train	122	100	208
729	5	0	3	77	6.37	90.49	23.08	1	3	2	train	308	100	276
730	4	0	1	55	8.91	78.88	23.3	1	3	1	train	55	100	87
731	5	0	1	66	8.3	96.2	23.11	1	1	4	train	90	100	87
732	6	0	0	92	8.68	89.72	22.96	1	3	3	train	99	100	87
733	3	0	1	60	9.76	40.97	23.02	1	1	2	train	291	100	208
734	5	0	3	88	10.37	108	23.83	1	3	2	train	204	100	276
735	5	0	1	69	9.06	91.97	22.61	1	1	4	train	80	95	151
736	10	0	0	89	9.92	103.23	22.53	1	2	8	train	90	100	87
737	4	0	1	35	7.87	80.01	22.69	1	2	2	train	71	100	87
739	7	0	1	80	10.24	87.88	22.85	1	2	5	test	49	100	87
740	3	0	2	63	9.53	87.27	23.46	1	2	1	train	306	100	87
741	4	0	3	71	8.67	70.9	23.19	1	3	1	test	101	100	208
742	3	0	3	68	9.52	69.93	24.17	1	3	0	train	359	100	276
743	3	0	1	45	8.79	101.93	23.08	1	1	2	train	43	100	87
744	6	0	1	34	7.59	79.98	22.07	1	4	2	train	38	100	87
745	6	0	1	94	9.06	95.68	22.95	1	4	2	train	425	100	87
746	6	0	0	64	11.38	96.18	23.12	1	1	5	test	126	100	208
747	9	0	0	106	7.14	81.93	22.81	1	3	6	train	174	100	87
748	5	0	1	105	8.54	83.74	23.67	1	1	4	train	76	100	87
749	6	0	1	105	7.02	94.35	23.16	1	4	2	train	130	100	87
750	6	0	1	95	6.83	86.8	23.59	1	2	4	train	48	100	87
751	3	0	1	24	5.31	100.24	22.57	1	1	2	train	87	100	87
752	4	0	1	60	8.55	94.89	22.78	1	2	2	train	71	100	87
753	4	0	3	59	5.1	93.97	23	1	3	1	train	218	100	284
754	4	0	0	35	7.94	83.32	23.3	1	2	2	train	55	100	87
755	4	0	2	59	10.33	88.33	23.16	1	2	2	train	279	100	276
756	5	0	3	97	9.09	57.38	23.97	1	3	2	train	106	100	208
757	4	0	3	92	7.73	73.95	23.52	1	3	1	train	380	100	276
758	3	0	1	26	9.78	37.28	23.03	1	2	1	train	70	100	87
759	6	0	3	112	8.65	100.3	23.42	1	3	3	train	159	100	208
760	4	0	3	71	6.25	97.43	24.06	1	3	1	train	284	100	284
761	3	0	1	34	7.4	91.17	22.36	1	2	1	train	43	100	87
762	8	0	0	87	13.12	111.75	22.51	1	4	4	train	89	100	87
763	3	0	3	77	5.82	91.21	24.79	1	3	0	train	205	100	284
764	3	0	1	55	8.51	76.1	23.65	1	1	2	train	52	100	87
765	5	0	1	67	8.56	87.87	22.94	1	3	2	test	70	100	87
766	5	0	0	29	9.7	53.19	21.91	1	1	4	train	227	100	134
767	5	0	1	67	9.37	110.13	22.37	1	3	2	train	458	100	87
768	6	0	2	114	8.38	65.52	23.47	1	2	4	train	122	95	152
769	7	0	1	73	9.04	92.45	22.3	1	1	6	test	130	95	152
770	7	0	1	95	6.16	94.34	23.04	1	3	4	test	174	95	152
